DATE,POSITION,SHELL_TEMP_0,SHELL_TEMP_90,SHELL_TEMP_180,SHELL_TEMP_270,SHELL_TEMP_AVG
2024-06-02,7th no.,272.9170206216375,277.81779498428693,240.68303795349303,277.3268628389885,267.1861790996016
2024-06-02,7th no.-6th no.,288.8463728169881,249.5731740139549,253.16088508959328,290.80895000063504,270.59734548029286
2024-06-02,6th no.,275.44859628073243,250.4933523012288,253.77100261629008,261.13813641847497,260.2127719041816
2024-06-02,6th no.-5th no.,245.12942457799477,277.4110525046971,282.07952451554576,283.5730120719171,272.0482534175387
2024-06-02,5th no.,290.9666113479434,252.59960620570325,289.9507587982385,251.4926989498862,271.2524188254429
2024-06-02,5th no.-tyre,253.67806915430424,240.04368764742927,279.52559380433314,284.5443981103031,264.44793717909243
2024-06-02,tyre-4th no.,284.9076248103465,253.48475307753188,243.6922564006372,261.47428220234804,260.88972912271595
2024-06-02,4th no.,273.39179671174475,247.94146849061943,265.1135917000338,240.4790588119006,256.73147892857463
2024-06-02,4th no.-3rd no.,265.91673990128635,236.3750283425188,247.00585489399057,245.67313519658688,248.7426895835956
2024-06-02,3rd no.,250.40218498566065,282.8582282008388,263.7693962625679,286.6243025244447,270.913527993378
2024-06-02,3rd no.-2nd no.,231.63822800057807,237.4474442730092,252.0639583319918,262.3174242716232,245.8667637193006
2024-06-02,2nd no.,245.1263123622392,256.3547868413065,248.8135762320448,274.9096354477829,256.3010777208433
2024-06-02,2nd no.-1st no.,221.19948936068917,229.42084431933827,230.5924556492271,222.77905239333617,225.99796043064768
2024-06-02,1st no.,220.776971307271,215.42006883406495,256.1316353815177,215.92302470787172,227.06292505768133
2024-06-03,O/L CONE,271.6122331563252,246.56500819680164,227.474805614188,243.91790176898888,247.39248718407595
2024-06-03,CONE-10th no.,254.80911307005653,226.47869705644877,229.3615004953201,242.06882722425075,238.17953446151904
2024-06-03,10th no.-tyre,264.5692912693512,239.1632809564102,281.96622652562303,284.6980609099893,267.5992149153434
2024-06-03,tyre-9th no.,237.2396857970155,284.5605500888442,251.47607363180788,264.79815751050523,259.5186167570432
2024-06-03,9th no.,285.3637249070026,240.25678419777304,277.43519719755307,271.56704659618725,268.655688224629
2024-06-03,9th no.-8th no.,242.16865488654284,264.21260625062166,257.54455917910275,241.88761455509567,251.45335871784076
2024-06-03,8th no.,268.06412593605165,260.68220120763624,248.3371129182453,252.16794708837088,257.31284678757606
2024-06-03,8th no.-7th no.,276.2365276449712,265.47962981154467,269.8148957159095,258.68339405895944,267.5536118078462
2024-06-03,7th no.,285.15906923527297,249.43499584449216,257.15687416291775,270.50456732022894,265.563876640728
2024-06-03,7th no.-6th no.,276.6651722764404,250.02768299496472,248.1392350515912,245.6171154633721,255.11230144659208
2024-06-03,6th no.,246.44663296630344,279.3483503539045,295.20716932065375,263.4081051323725,271.1025644433085
2024-06-03,6th no.-5th no.,282.027489370669,253.35930863027696,278.91068307074323,250.28794829418416,266.1463573414684
2024-06-03,5th no.,249.2088711688652,285.97023952295893,286.8394511987007,288.2094716858046,277.55700839408235
2024-06-03,5th no.-tyre,244.7780792299176,268.7336466032214,259.7876706533361,247.88774923129475,255.29678642944248
2024-06-03,tyre-4th no.,252.1540075824708,279.0194248544525,262.72222205488526,283.85613617785714,269.43794766741644
2024-06-03,4th no.,235.91069379034735,256.6722514953635,281.89656413502775,254.23711004919787,257.1791548674841
2024-06-03,4th no.-3rd no.,239.32377686817205,242.394627540184,246.5363108590816,225.3209653982389,238.39392016641915
2024-06-03,3rd no.,251.3585330454618,266.4546671959683,238.7514038388496,258.7845948204152,253.8372997251737
2024-06-03,3rd no.-2nd no.,243.37781621747183,225.97139848505896,254.31163090168025,243.1815781518671,241.7106059390196
2024-06-03,2nd no.,224.74725161593477,252.32722157270203,251.598475208213,252.8318534800677,245.37620046922936
2024-06-03,2nd no.-1st no.,249.4834969554993,244.74689207754773,263.3609939404211,246.26055242847,250.96298385048453
2024-06-03,1st no.,218.50193104997925,223.11670360180045,244.38801470819905,228.57764039942225,228.64607243985023
2024-06-04,O/L CONE,231.3356886885507,216.1344317783047,230.78683391881867,237.232667404739,228.87240544760328
2024-06-04,CONE-10th no.,256.47842393300897,242.3561458615691,258.2975752059108,227.94161807267304,246.26844076829047
2024-06-04,10th no.-tyre,270.80995490536185,265.1826686449082,285.91446984833203,254.22449077396456,269.03289604314165
2024-06-04,tyre-9th no.,254.87927637648343,264.37739406962044,276.6665063169696,239.75194348177092,258.9187800612111
2024-06-04,9th no.,269.72341347865125,252.0474588886886,260.74102096587166,274.4033452904031,264.22880965590366
2024-06-04,9th no.-8th no.,251.8947886364702,266.2233681807613,253.13329624548928,256.9150354674224,257.0416221325358
2024-06-04,8th no.,260.087992820816,278.32516137906833,275.1925991841154,277.96323086890976,272.89224606322733
2024-06-04,8th no.-7th no.,271.4274676622618,258.034675118475,245.10834068617444,296.2423220371798,267.7032013760227
2024-06-04,7th no.,264.215393997664,254.7215133046167,282.5875144817334,247.5028924750728,262.2568285647717
2024-06-04,7th no.-6th no.,284.47101631593455,244.5776260403493,257.46484336724257,243.1157261738981,257.4073029743561
2024-06-04,6th no.,282.182062187464,264.8334872195582,250.69937001196,281.88749156615614,269.90060274628456
2024-06-04,6th no.-5th no.,271.2887678460612,252.8735030197765,279.32441371547424,259.7755302314301,265.8155537031855
2024-06-04,5th no.,265.41228729262315,247.5141186632994,258.16357992299146,269.88939135798984,260.2448443092259
2024-06-04,5th no.-tyre,256.9749972664452,273.0689731016811,242.8309869583794,234.42650619850968,251.82536588125384
2024-06-04,tyre-4th no.,269.9504186000957,278.21900577144595,263.3881647444228,244.5094161178176,264.0167513084455
2024-06-04,4th no.,283.376284875477,271.9673361824819,257.70478233261696,282.0816560812471,273.78251486795574
2024-06-04,4th no.-3rd no.,256.85005151527525,261.0198469714765,268.9149620540343,251.7977466528843,259.6456517984176
2024-06-04,3rd no.,258.55450754847817,261.6494363924437,256.316737720968,248.2533032713566,256.1934962333116
2024-06-04,3rd no.-2nd no.,226.73596110749992,226.8690911990067,252.96048203852877,234.17709572103337,235.1856575165172
2024-06-04,2nd no.,240.76846623717697,235.0736256547184,260.02967491307584,222.67145783050697,239.63580615886957
2024-06-04,2nd no.-1st no.,219.0242622249222,228.75091204411524,247.90207733470515,239.62884812816884,233.82652493297783
2024-06-04,1st no.,223.26059381257025,239.4443232794316,230.27411570844384,216.5536389820272,227.3831679456182
2024-06-05,O/L CONE,272.92494235954706,247.98185205170876,245.77985479673637,260.6373358568434,256.8309962662089
2024-06-05,CONE-10th no.,231.97698522161957,275.0771437319337,264.01335364667926,234.5166281275972,251.39602768195743
2024-06-05,10th no.-tyre,236.1863484705348,268.0682880718969,278.2315705330845,257.18456482382953,259.9176929748364
2024-06-05,tyre-9th no.,272.9078836743913,279.08881115996337,278.16090706019804,243.34966461003168,268.3768166261461
2024-06-05,9th no.,275.7544154145515,242.6464620283881,236.7161095989214,271.7661457551172,256.7207831992446
2024-06-05,9th no.-8th no.,248.46748408553705,261.58934624873206,251.58869497327197,270.02964088755687,257.9187915487745
2024-06-05,8th no.,243.6647241459149,253.28234796745184,238.94879463426213,240.53738730234252,244.10831351249283
2024-06-05,8th no.-7th no.,306.7476312492651,277.00065442108416,266.6165414844206,285.4128089448203,283.9444090248976
2024-06-05,7th no.,279.8541296381378,273.36839603585986,305.5580514165148,270.1037571191636,282.22108355241903
2024-06-05,7th no.-6th no.,264.7515777071497,278.6756950839776,293.76230640234365,289.2519845134504,281.6103909267304
2024-06-05,6th no.,292.3458414473953,261.4832612102262,280.4464897889096,286.1296604548429,280.10131322534346
2024-06-05,6th no.-5th no.,243.78551152221652,294.78124669635434,275.3159091073271,288.0230800936841,275.4764368548955
2024-06-05,5th no.,278.35758095928026,293.3815988065077,279.8921492124081,285.1829928363868,284.2035804536457
2024-06-05,5th no.-tyre,240.44110725476355,256.32206410453426,243.971504655624,276.90582454272896,254.4101251394127
2024-06-05,tyre-4th no.,246.6899227744568,269.48749026455846,234.4742058305964,272.2625244441433,255.72853582843877
2024-06-05,4th no.,271.79044661213464,247.98940390633436,274.43557915964294,248.21791738282312,260.60833676523373
2024-06-05,4th no.-3rd no.,276.57340090385645,240.0978169774129,231.75297556558888,268.7333512204296,254.28938616682197
2024-06-05,3rd no.,239.0843576620293,237.81842110545892,272.1432664906687,273.43798680206845,255.6210080150564
2024-06-05,3rd no.-2nd no.,254.27166110672167,266.5663719017936,260.980492867574,243.1191694261183,256.2344238255519
2024-06-05,2nd no.,224.66544265182213,265.9210658037491,263.7780757733448,269.59047407089207,255.98876457495203
2024-06-05,2nd no.-1st no.,243.14336100112783,240.3001392170224,261.2441339006,255.1899974706301,249.96940789734504
2024-06-05,1st no.,242.55615574912449,240.00643238218092,240.1940780106744,234.5136415494172,239.31757692284927
2024-06-06,O/L CONE,264.4082197766272,269.8582105647649,245.7287593881952,253.83404452836507,258.4573085644881
2024-06-06,CONE-10th no.,266.92795366900907,242.7348159562456,264.495586392414,271.59822351724046,261.4391448837273
2024-06-06,10th no.-tyre,281.4160754016081,249.50888776366727,260.970056590039,248.61812848410068,260.12828705985373
2024-06-06,tyre-9th no.,285.4975738540842,289.12801232682085,285.91981078321464,250.88016514225555,277.85639052659377
2024-06-06,9th no.,289.3060138588127,287.97862794130384,273.32214899411593,272.23465356966955,280.7103610909755
2024-06-06,9th no.-8th no.,278.4912391273708,281.95678486882167,241.9943663351092,267.90220963620646,267.586149991877
2024-06-06,8th no.,240.4743772482175,252.43840739082037,253.87383256753543,245.18222593777344,247.99221078608667
2024-06-06,8th no.-7th no.,241.1465658729849,255.8000775576099,286.2424336933162,242.6331129988996,256.45554753070263
2024-06-06,7th no.,274.22677494640106,259.3333389387562,284.8102629414305,260.30806093155394,269.66960943953546
2024-06-06,7th no.-6th no.,279.25892997153903,249.2961019465256,281.4155321941222,253.1842047925728,265.78869222618994
2024-06-06,6th no.,289.42434776298,285.11613935271527,258.442581918174,269.5730919625173,275.63904024909664
2024-06-06,6th no.-5th no.,250.3748277621913,289.6402595323246,275.7834507504006,297.1495437594243,278.2370204510852
2024-06-06,5th no.,258.6356470827402,279.95289707641695,265.9553480691277,265.42504731531,267.4922348858987
2024-06-06,5th no.-tyre,247.16563412725367,254.83978572522787,253.32924264109369,272.26221287209995,256.8992188414188
2024-06-06,tyre-4th no.,287.6715781217026,259.0662731275618,275.80465421524326,263.7759042059162,271.579602417606
2024-06-06,4th no.,239.95046824310367,246.487972948766,256.598216779676,276.27050129388925,254.8267898163587
2024-06-06,4th no.-3rd no.,252.5672357118619,253.85681631962177,253.61905539125345,254.96548296541607,253.75214759703832
2024-06-06,3rd no.,231.59840431756305,223.76133354675676,221.98269208802404,235.33014374025515,228.16814342314973
2024-06-06,3rd no.-2nd no.,237.30779648015195,271.0575082194227,275.4937288145901,272.61599367573666,264.1187567974753
2024-06-06,2nd no.,274.01372096242056,255.5207461402612,263.03915820780423,227.8186967557461,255.09808051655804
2024-06-06,2nd no.-1st no.,232.5107247398597,250.41255453021705,234.9000976201744,239.4092656957468,239.3081606464995
2024-06-06,1st no.,225.2467591018081,252.86127689862133,233.97099020583616,234.9387025215925,236.7544321819645
2024-06-07,O/L CONE,239.36961123050915,273.12224721033374,261.6452513209557,231.2037194223167,251.3352072960288
2024-06-07,CONE-10th no.,266.08704518497296,256.36351206305386,263.3623927123609,226.33024838121364,253.03579958540035
2024-06-07,10th no.-tyre,238.45259815855576,242.61981840083465,232.6686092199749,244.1773203385941,239.47958652948984
2024-06-07,tyre-9th no.,267.0416499916747,253.21586254506903,281.8782575521077,278.3904100818709,270.1315450426806
2024-06-07,9th no.,232.9214675798616,249.1168645061552,267.1989358598225,255.71751835763268,251.238696575868
2024-06-07,9th no.-8th no.,268.9876397236318,287.9967430253612,289.13028364330944,249.09046492970683,273.8012828305023
2024-06-07,8th no.,247.4701591980067,289.1999851235033,252.1612694573978,251.49540028769096,260.0817035166497
2024-06-07,8th no.-7th no.,274.47245435392483,261.54290234834275,295.4141583012467,278.68864858133605,277.5295408962126
2024-06-07,7th no.,278.5719266988539,299.8382147607227,275.4192471812628,277.87271796354526,282.92552665109616
2024-06-07,7th no.-6th no.,273.1054390796331,254.24168705939437,292.6497249073325,287.5755455016392,276.8930991369997
2024-06-07,6th no.,299.26648302911497,251.415692494824,287.8201767224185,287.7827953853313,281.5712869079222
2024-06-07,6th no.-5th no.,262.669333861282,273.1976772846234,292.5661234602304,286.4347386186635,278.7169683061998
2024-06-07,5th no.,249.76740725426205,245.86495304923068,286.09780024478056,276.9116748415164,264.66045884744744
2024-06-07,5th no.-tyre,249.7548726442988,275.01976097210365,256.82036305996576,227.15668821091455,252.1879212218207
2024-06-07,tyre-4th no.,275.75424495997925,259.9444568847774,274.802699372771,243.2443771818037,263.43644459983284
2024-06-07,4th no.,263.7443011072946,263.8841674211123,275.1307351939069,255.5576972613525,264.5792252459166
2024-06-07,4th no.-3rd no.,237.26079298968696,229.06812167109945,259.0299370215509,242.89115527655196,242.06250173972228
2024-06-07,3rd no.,229.4132221417751,230.1781317164669,274.553478896839,245.82307366059248,244.9919766039184
2024-06-07,3rd no.-2nd no.,235.35152844821843,224.741537797926,262.5525331886573,257.7707188617699,245.10407957414293
2024-06-07,2nd no.,220.47431727597524,257.1380196875686,224.01753749265052,253.6379935657768,238.8169670054928
2024-06-07,2nd no.-1st no.,239.4193243361853,262.81731921813565,257.8890544483009,231.19670372252557,247.83060043128685
2024-06-07,1st no.,228.51949816863456,225.8415255831077,242.9658997065596,220.2436491949416,229.39264316331088
2024-06-08,O/L CONE,248.55866123600043,243.47649409267663,232.13898021124683,239.2451941288533,240.8548324171943
2024-06-08,CONE-10th no.,262.012418098235,241.195837081719,225.25353288918228,224.24483156716136,238.1766549090744
2024-06-08,10th no.-tyre,273.0975984853084,269.99578198858137,253.8994723138613,242.39457340592523,259.84685654841905
2024-06-08,tyre-9th no.,229.87152056734408,231.3274729188528,229.73841302452632,232.89944991374955,230.95921410611817
2024-06-08,9th no.,248.9368958466941,232.23487484372643,260.8629128809749,256.1935812520873,249.55706620587068
2024-06-08,9th no.-8th no.,246.9349208963984,247.011799321276,238.0198564900828,259.9255902997381,247.97304175187375
2024-06-08,8th no.,239.6908549574715,268.14053288842405,243.099598776922,243.2375730109914,248.5421399084522
2024-06-08,8th no.-7th no.,258.2966614587166,241.94951433304627,283.83610561874457,253.26530576442647,259.3368967937335
2024-06-08,7th no.,268.551072933113,261.57176346381857,272.93531708177807,270.4832737059366,268.38535679616155
2024-06-08,7th no.-6th no.,258.2592732268146,296.2873026254496,291.11814329694,254.03816008696575,274.9257198090425
2024-06-08,6th no.,253.924108124178,284.3804456681954,276.6313551020986,291.1328297873674,276.51718467045987
2024-06-08,6th no.-5th no.,255.42468234064023,279.1601356066442,249.85278775814868,255.99846504367196,260.10901768727626
2024-06-08,5th no.,259.0514243250597,275.9852379140955,287.8897663480424,297.7031309131036,280.1573898750753
2024-06-08,5th no.-tyre,287.1024806730834,267.987032053811,261.9377586253471,268.85960775006555,271.4717197755768
2024-06-08,tyre-4th no.,287.528899606662,255.31968227154852,271.7645508598177,272.63073281112463,271.8109663872882
2024-06-08,4th no.,257.1197026640207,252.26932562266637,242.9422483217752,237.10052887782717,247.35795137157237
2024-06-08,4th no.-3rd no.,240.31332333868156,235.3096228138896,285.0528773648252,279.2425029997683,259.97958162929115
2024-06-08,3rd no.,245.38422751477088,268.27975516978057,268.33793816825045,257.18955656707857,259.79786935497015
2024-06-08,3rd no.-2nd no.,253.82910875733364,261.9476042058138,232.2818757422704,237.72895866493204,246.44688684258747
2024-06-08,2nd no.,245.7759163475316,246.29899496424125,223.90860144859397,231.0534006303163,236.7592283476708
2024-06-08,2nd no.-1st no.,228.6232752655551,255.65930121547945,268.49823063881536,244.302448258143,249.2708138444982
2024-06-08,1st no.,248.4849617125573,235.75564253423477,217.9582581520196,235.02333475048724,234.3055492873247
2024-06-09,O/L CONE,223.16990717488585,263.7285232682607,240.4633655406831,243.21174602112865,242.64338550123955
2024-06-09,CONE-10th no.,244.2607584865611,265.98233506990726,237.0218893848381,254.174674886273,250.35991445689487
2024-06-09,10th no.-tyre,233.7318161830165,247.5466160113972,242.5931364523848,250.43344398179843,243.5762531571492
2024-06-09,tyre-9th no.,244.65611414509897,244.01497770671693,279.6562233358009,250.19073762629424,254.62951320347776
2024-06-09,9th no.,263.785459155439,276.2127573803656,266.6216919437823,239.4371449490367,261.5142633571559
2024-06-09,9th no.-8th no.,256.08324713415,278.41409005734727,291.68563298113577,284.9155781168335,277.7746370723666
2024-06-09,8th no.,276.3691242420613,279.6535019399884,282.9331084775949,283.13517992268106,280.5227286455814
2024-06-09,8th no.-7th no.,292.46771150454185,280.28155127359,261.70944518714504,287.2538883552518,280.4281490801322
2024-06-09,7th no.,282.7557919554463,253.31712053846056,257.16893079322176,279.40087695661816,268.16068006093667
2024-06-09,7th no.-6th no.,249.16100209475692,266.2241296409199,297.5138432116902,260.1407877369995,268.2599406710916
2024-06-09,6th no.,255.0383796215879,246.2445286274059,244.6784401411374,291.4018718412522,259.34080505784584
2024-06-09,6th no.-5th no.,259.10206539182843,248.51624341045792,284.2227793373627,287.7707322257053,269.9029550913386
2024-06-09,5th no.,241.76079515980004,243.4516157615864,263.02705481597,272.9996180627943,255.3097709500377
2024-06-09,5th no.-tyre,244.44448249955863,249.91497056018355,251.6991761447094,256.06371588262385,250.53058627176887
2024-06-09,tyre-4th no.,256.8528451826265,240.52910337538825,284.4927898561232,252.21069235124375,258.52135769134543
2024-06-09,4th no.,246.05748808824924,274.56950080079093,265.32494279363,273.4770870119468,264.8572546736542
2024-06-09,4th no.-3rd no.,273.5414241718451,285.1120295561415,259.4304843840497,260.44496428146283,269.6322255983748
2024-06-09,3rd no.,280.64433459410384,242.25556984453797,241.9908245341402,268.5064481477388,258.3492942801302
2024-06-09,3rd no.-2nd no.,269.9230634111389,278.36632778493464,272.0413995783226,232.098833238414,263.1074060032025
2024-06-09,2nd no.,235.34075997200443,262.1439625738432,274.456390704695,276.50637050156104,262.111870938026
2024-06-09,2nd no.-1st no.,217.7922205548679,224.10990175697157,231.0965507763599,234.1073052283397,226.77649457913475
2024-06-09,1st no.,244.08933926902648,214.54898386184863,240.1028308662179,225.52593464106224,231.0667721595388
2024-06-10,O/L CONE,263.05237151353,260.21252075165165,238.94020487100548,222.6229354767081,246.2070081532238
2024-06-10,CONE-10th no.,228.31517495445948,221.6491321108344,260.78456480679176,267.537124640361,244.57149912811167
2024-06-10,10th no.-tyre,237.1500629571132,249.0482971953463,283.55648258521154,241.26464578267803,252.75487213008725
2024-06-10,tyre-9th no.,235.94434684944656,272.03449040708483,266.9128247569852,265.94501856013426,260.20917014341273
2024-06-10,9th no.,279.44772790066094,235.7551090688596,265.43509838253027,269.66427847299514,262.5755534562615
2024-06-10,9th no.-8th no.,266.77471014986634,259.50699067543,247.92409615689277,253.41835984530127,256.9060392068726
2024-06-10,8th no.,267.83496324085843,261.25600362921216,248.3686170416767,271.03121957464367,262.1227008715978
2024-06-10,8th no.-7th no.,289.34955362390684,241.1358535886161,255.67912748608123,268.9456844961677,263.77755479869296
2024-06-10,7th no.,289.9497177504979,278.1731999026385,264.5806091107223,251.68611500744308,271.09741044282543
2024-06-10,7th no.-6th no.,272.07390692707554,285.2296687043587,277.8780095129792,280.32851121124594,278.87752408891487
2024-06-10,6th no.,290.58726689036814,284.8640672689965,264.5272656256665,253.3512806964981,273.3324701203823
2024-06-10,6th no.-5th no.,260.0695407596076,245.73987918384955,261.8548639526357,283.0115848555339,262.6689671879067
2024-06-10,5th no.,283.82152650540525,250.5623853286069,297.4638759993086,259.11606414626806,272.7409629948972
2024-06-10,5th no.-tyre,237.1906979270676,260.8934651490404,259.32091186607244,271.493897869999,257.22474320304485
2024-06-10,tyre-4th no.,240.66156330716487,233.8375509854615,273.5365331799707,262.9962848853739,252.7579830894927
2024-06-10,4th no.,244.8608473962876,272.377598995008,269.916846843234,283.36724219534534,267.6306338574687
2024-06-10,4th no.-3rd no.,237.88885290178524,235.28335962481145,251.4351935682813,264.5415956832523,247.28725044453256
2024-06-10,3rd no.,250.48034856172148,234.65320211100627,265.7785449210337,238.6271096212334,247.3848013037487
2024-06-10,3rd no.-2nd no.,238.912569238334,260.76730018691586,246.6399968984208,273.0213470137016,254.83530333434305
2024-06-10,2nd no.,264.17966788566656,273.3225802812677,252.23940330353312,268.6089643453257,264.58765395394823
2024-06-10,2nd no.-1st no.,244.36871135058493,239.86731366795792,242.8343997785117,231.1485429038856,239.55474192523505
2024-06-10,1st no.,220.31136138347927,243.3463224063556,240.1260662649752,238.17274086415333,235.48912272974084
2024-06-11,O/L CONE,240.20782360417533,241.0205355964564,264.9736690387866,243.43368351159407,247.40892793775308
2024-06-11,CONE-10th no.,267.03435519180675,259.7423504196528,226.5920418972996,225.75179138666329,244.7801347238556
2024-06-11,10th no.-tyre,264.9450672661264,235.36697973036797,264.6081944470922,272.6792004256,259.39986046729666
2024-06-11,tyre-9th no.,234.7910913983837,239.5999459762137,252.8551049780469,266.7421136016037,248.497063988562
2024-06-11,9th no.,276.78712355885995,247.5663470724435,277.1812601185633,259.3753134252444,265.2275110437778
2024-06-11,9th no.-8th no.,259.0001248999022,243.8170028161235,267.60835887742576,239.56502550520716,252.49762802466464
2024-06-11,8th no.,245.528577085011,257.0397972107687,289.7300937589472,253.44088502384645,261.4348382696433
2024-06-11,8th no.-7th no.,267.03127484416933,283.381061002569,248.61913806203083,272.5850675747161,267.90413537087136
2024-06-11,7th no.,243.61215945051836,288.9000697237684,288.62180236960205,252.5524534030218,268.4216212367277
2024-06-11,7th no.-6th no.,293.1536176861288,274.9480204326478,254.75094681806192,267.2242070228898,272.5191979899321
2024-06-11,6th no.,295.9810019576412,271.0229460612244,279.5921521186018,279.19009547644976,281.4465489034793
2024-06-11,6th no.-5th no.,279.8544598848817,273.69084100038435,257.8269532948538,270.51332207569493,270.4713940639537
2024-06-11,5th no.,264.58881853678884,272.685588989608,259.35758832114453,257.086343156873,263.4295847511036
2024-06-11,5th no.-tyre,266.4694576745918,266.42344918172944,288.88638120477526,259.75577940299786,270.3837668660236
2024-06-11,tyre-4th no.,285.3046613039777,278.0205577790033,264.299931225607,254.7819347324816,270.6017712602674
2024-06-11,4th no.,263.5338234116508,271.37176134083046,293.8246926797647,290.1620943442222,279.723092944117
2024-06-11,4th no.-3rd no.,260.59342404754625,256.11427481143875,267.06560438433786,259.1648063845214,260.73452740696104
2024-06-11,3rd no.,252.4351611483147,263.59189034173966,259.17427385200153,251.8901535454772,256.7728697218833
2024-06-11,3rd no.-2nd no.,232.99016741659767,254.93839467055523,236.44916263051533,257.9290751447965,245.57669996561623
2024-06-11,2nd no.,255.82035046144807,229.41718588409145,255.4872152246893,236.2964390062243,244.25529764411328
2024-06-11,2nd no.-1st no.,233.45416739045865,253.20780970510583,216.77250391603704,255.0524930384742,239.62174351251892
2024-06-11,1st no.,220.79094308097424,213.205800763378,249.42993106774577,223.88328473838703,226.82748991262125
2024-06-12,O/L CONE,227.57142122733512,249.2741098393492,235.17955257773008,220.6495240415916,233.1686519215015
2024-06-12,CONE-10th no.,222.1765437723439,238.3304770278957,234.92371055870163,239.4457750976571,233.7191266141496
2024-06-12,10th no.-tyre,238.51677355610963,241.05289569789144,263.41175789649924,228.46770433638608,242.8622828717216
2024-06-12,tyre-9th no.,232.50179780878497,259.6735985043351,251.4611276332925,246.86061001389783,247.6242834900776
2024-06-12,9th no.,259.6862673895151,241.52434658996856,228.17674621167168,225.48468413293796,238.7180110810233
2024-06-12,9th no.-8th no.,252.0696261696549,249.1377430598746,253.05194451883096,249.1589311739453,250.85456123057645
2024-06-12,8th no.,240.33728068629145,273.46113998047304,242.1355571545005,277.38670124468547,258.33016976648764
2024-06-12,8th no.-7th no.,269.0896568996501,246.79430432059416,262.8297364678516,274.81540041201004,263.3822745250265
2024-06-12,7th no.,249.82556153061068,255.1361775499012,238.3495854099546,267.0462553176618,252.58939495203205
2024-06-12,7th no.-6th no.,248.96795544063812,289.4328101253844,257.95853156632194,290.3536957810374,271.67824822834547
2024-06-12,6th no.,279.5932136570688,266.6517353201052,260.62885373413667,286.4463963441714,273.3300497638705
2024-06-12,6th no.-5th no.,269.9589648466289,245.38547974933869,270.6627948153655,290.5465773372324,269.1384541871414
