DATETIME,ZONE,TEMPERATURE
2024-06-04 18:00:00,2,898.0039363547244
2024-06-04 18:00:00,3,923.0448543598136
2024-06-04 18:00:00,4,1003.8541975372732
2024-06-04 18:00:00,5,987.7723209801856
2024-06-04 18:00:00,6,983.0668316558272
2024-06-04 18:00:00,7,1026.8734565715947
2024-06-04 18:00:00,8,962.358057379334
2024-06-04 18:00:00,9,966.7141318033728
2024-06-04 18:00:00,10,922.7713960264468
2024-06-04 20:00:00,2,981.3068851343538
2024-06-04 20:00:00,3,936.028830083575
2024-06-04 20:00:00,4,971.3425253156652
2024-06-04 20:00:00,5,1094.482750432278
2024-06-04 20:00:00,6,988.697878730159
2024-06-04 20:00:00,7,1038.4329476871603
2024-06-04 20:00:00,8,973.797517905918
2024-06-04 20:00:00,9,944.396326519054
2024-06-04 20:00:00,10,897.8431754062588
2024-06-04 22:00:00,2,923.2152746755432
2024-06-04 22:00:00,3,911.8373824332056
2024-06-04 22:00:00,4,928.8405982303065
2024-06-04 22:00:00,5,974.0347770289968
2024-06-04 22:00:00,6,1021.1466383486444
2024-06-04 22:00:00,7,1004.7007937062492
2024-06-04 22:00:00,8,1001.0793851837796
2024-06-04 22:00:00,9,939.3656563542868
2024-06-04 22:00:00,10,938.5917335553326
2024-06-05 00:00:00,2,943.8520321296342
2024-06-05 00:00:00,3,968.4179758544074
2024-06-05 00:00:00,4,1012.3887382779968
2024-06-05 00:00:00,5,991.5861350327572
2024-06-05 00:00:00,6,979.592328959203
2024-06-05 00:00:00,7,1030.296968666621
2024-06-05 00:00:00,8,1018.5943908616058
2024-06-05 00:00:00,9,969.4786656184853
2024-06-05 00:00:00,10,926.2898190302534
2024-06-05 02:00:00,2,951.0346173867536
2024-06-05 02:00:00,3,962.6425766330576
2024-06-05 02:00:00,4,956.5296879473016
2024-06-05 02:00:00,5,1023.72273879287
2024-06-05 02:00:00,6,1096.4509987276008
2024-06-05 02:00:00,7,1021.1577828650908
2024-06-05 02:00:00,8,1010.8388876008748
2024-06-05 02:00:00,9,965.1284234024088
2024-06-05 02:00:00,10,945.167639362936
2024-06-05 04:00:00,2,959.4240321829404
2024-06-05 04:00:00,3,919.2129761025352
2024-06-05 04:00:00,4,1021.64188831301
2024-06-05 04:00:00,5,965.00172569683
2024-06-05 04:00:00,6,1003.7360072039776
2024-06-05 04:00:00,7,994.5435776949034
2024-06-05 04:00:00,8,1003.08531745448
2024-06-05 04:00:00,9,924.7795448533706
2024-06-05 04:00:00,10,939.46863641024
2024-06-05 06:00:00,2,879.0386821216671
2024-06-05 06:00:00,3,978.4202827600355
2024-06-05 06:00:00,4,1040.7267705440872
2024-06-05 06:00:00,5,994.88409186764
2024-06-05 06:00:00,6,1032.7811247238803
2024-06-05 06:00:00,7,987.529314104357
2024-06-05 06:00:00,8,968.6564398958316
2024-06-05 06:00:00,9,998.0151069458506
2024-06-05 06:00:00,10,951.9597763416966
2024-06-05 08:00:00,2,926.2769876586276
2024-06-05 08:00:00,3,946.9774957289998
2024-06-05 08:00:00,4,974.497440585421
2024-06-05 08:00:00,5,983.7115196790407
2024-06-05 08:00:00,6,1017.3841903926944
2024-06-05 08:00:00,7,979.6684040650122
2024-06-05 08:00:00,8,1013.870780660125
2024-06-05 08:00:00,9,972.5195044140984
2024-06-05 08:00:00,10,935.6493036793788
2024-06-05 10:00:00,2,986.8594612364502
2024-06-05 10:00:00,3,1004.4899856654822
2024-06-05 10:00:00,4,967.293444884346
2024-06-05 10:00:00,5,1021.2935548556763
2024-06-05 10:00:00,6,1019.901687261298
2024-06-05 10:00:00,7,996.122952508572
2024-06-05 10:00:00,8,947.7880575985988
2024-06-05 10:00:00,9,943.3227666643712
2024-06-05 10:00:00,10,920.6088977860868
2024-06-05 12:00:00,2,875.492156687475
2024-06-05 12:00:00,3,977.7351698920525
2024-06-05 12:00:00,4,973.447804707719
2024-06-05 12:00:00,5,1019.794626830716
2024-06-05 12:00:00,6,1035.2747674656146
2024-06-05 12:00:00,7,1013.461744061198
2024-06-05 12:00:00,8,1002.3173647438712
2024-06-05 12:00:00,9,956.7632361808174
2024-06-05 12:00:00,10,939.0058906421004
2024-06-05 14:00:00,2,936.9261277395308
2024-06-05 14:00:00,3,907.3701270470546
2024-06-05 14:00:00,4,928.6817210416935
2024-06-05 14:00:00,5,971.7895348086414
2024-06-05 14:00:00,6,1059.2544114491627
2024-06-05 14:00:00,7,1017.9251753269068
2024-06-05 14:00:00,8,1028.3300541126007
2024-06-05 14:00:00,9,928.0744604984188
2024-06-05 14:00:00,10,932.6887243846028
2024-06-05 16:00:00,2,966.6790861388246
2024-06-05 16:00:00,3,901.72165013878
2024-06-05 16:00:00,4,959.9808828750612
2024-06-05 16:00:00,5,961.2658501289052
2024-06-05 16:00:00,6,1008.19848969443
2024-06-05 16:00:00,7,1038.8839803661897
2024-06-05 16:00:00,8,981.3888096105596
2024-06-05 16:00:00,9,963.8537917691316
2024-06-05 16:00:00,10,936.4911023189604
2024-06-05 18:00:00,2,917.7524323922552
2024-06-05 18:00:00,3,976.2215813540558
2024-06-05 18:00:00,4,991.319626637564
2024-06-05 18:00:00,5,948.7008810299668
2024-06-05 18:00:00,6,1015.1961180084284
2024-06-05 18:00:00,7,1011.7750698822384
2024-06-05 18:00:00,8,1009.4364869903948
2024-06-05 18:00:00,9,963.5020439523566
2024-06-05 18:00:00,10,921.3141630830444
2024-06-05 20:00:00,2,878.5268979606913
2024-06-05 20:00:00,3,956.6201062717904
2024-06-05 20:00:00,4,1017.721211913146
2024-06-05 20:00:00,5,992.0859416763036
2024-06-05 20:00:00,6,972.0335685637576
2024-06-05 20:00:00,7,1017.318204266388
2024-06-05 20:00:00,8,1042.4115778247285
2024-06-05 20:00:00,9,1001.5649553163488
2024-06-05 20:00:00,10,930.4683344496028
2024-06-05 22:00:00,2,971.2701986457578
2024-06-05 22:00:00,3,903.2147115036244
2024-06-05 22:00:00,4,1005.508365087269
2024-06-05 22:00:00,5,1033.5401122271037
2024-06-05 22:00:00,6,1028.6087346582544
2024-06-05 22:00:00,7,975.7561515000152
2024-06-05 22:00:00,8,966.455328800508
2024-06-05 22:00:00,9,997.0769171972296
2024-06-05 22:00:00,10,933.790527862954
2024-06-06 00:00:00,2,956.0102148053152
2024-06-06 00:00:00,3,978.139596601378
2024-06-06 00:00:00,4,1007.0802147245768
2024-06-06 00:00:00,5,962.728948684267
2024-06-06 00:00:00,6,998.9587687717948
2024-06-06 00:00:00,7,992.6465298545272
2024-06-06 00:00:00,8,965.8781156615069
2024-06-06 00:00:00,9,924.6608859155234
2024-06-06 00:00:00,10,927.9085210745936
2024-06-06 02:00:00,2,909.2960097001406
2024-06-06 02:00:00,3,947.6210784938228
2024-06-06 02:00:00,4,1032.9094773198933
2024-06-06 02:00:00,5,945.857413824153
2024-06-06 02:00:00,6,995.8277576025836
2024-06-06 02:00:00,7,1060.637112362663
2024-06-06 02:00:00,8,1008.3491790439626
2024-06-06 02:00:00,9,1013.1420039405716
2024-06-06 02:00:00,10,922.8357962161784
2024-06-06 04:00:00,2,915.3853629236572
2024-06-06 04:00:00,3,974.3646897015774
2024-06-06 04:00:00,4,997.7726896377236
2024-06-06 04:00:00,5,1027.4591241210517
2024-06-06 04:00:00,6,1023.903639430644
2024-06-06 04:00:00,7,1024.5543416767089
2024-06-06 04:00:00,8,962.021053096762
2024-06-06 04:00:00,9,925.4058179355249
2024-06-06 04:00:00,10,982.1816672664004
2024-06-06 06:00:00,2,933.427427435803
2024-06-06 06:00:00,3,953.4350917412384
2024-06-06 06:00:00,4,954.9878894741812
2024-06-06 06:00:00,5,961.2616625494452
2024-06-06 06:00:00,6,1046.983906717424
2024-06-06 06:00:00,7,992.3858448471992
2024-06-06 06:00:00,8,1020.3077062095382
2024-06-06 06:00:00,9,964.2050286179012
2024-06-06 06:00:00,10,939.4980898655418
2024-06-06 08:00:00,2,901.3491693492326
2024-06-06 08:00:00,3,942.5185469891152
2024-06-06 08:00:00,4,1000.265294309863
2024-06-06 08:00:00,5,1044.5877409472876
2024-06-06 08:00:00,6,995.3730155467584
2024-06-06 08:00:00,7,1006.1091198780156
2024-06-06 08:00:00,8,996.1512791131416
2024-06-06 08:00:00,9,994.0984448247244
2024-06-06 08:00:00,10,964.9758605536372
2024-06-06 10:00:00,2,977.3971727546632
2024-06-06 10:00:00,3,951.3348292575746
2024-06-06 10:00:00,4,985.6478719265724
2024-06-06 10:00:00,5,1025.2963759305942
2024-06-06 10:00:00,6,1004.8385838128236
2024-06-06 10:00:00,7,998.6840003819182
2024-06-06 10:00:00,8,950.9483450850852
2024-06-06 10:00:00,9,1043.2431756319656
2024-06-06 10:00:00,10,943.593070680034
2024-06-06 12:00:00,2,1005.2404253387374
2024-06-06 12:00:00,3,921.0090762959824
2024-06-06 12:00:00,4,947.3060362897658
2024-06-06 12:00:00,5,1069.5557388270418
2024-06-06 12:00:00,6,973.7386928719538
2024-06-06 12:00:00,7,1057.5632324798162
2024-06-06 12:00:00,8,1058.7501209170596
2024-06-06 12:00:00,9,932.8301481618712
2024-06-06 12:00:00,10,940.0066962976916
2024-06-06 14:00:00,2,895.4260029093608
