DATETIME,zone1_temp,zone2_temp,zone3_temp,zone4_temp
2024-06-01 09:30:00,833.5906975550785,1003.6416232305098,1038.7114409559892,900.9549005705264
2024-06-01 09:45:00,909.8430617934562,996.4361805382564,1087.2185500124426,1117.9708397291952
2024-06-01 10:00:00,936.9233289997705,904.8722068255579,879.972171323137,1001.4330967042199
2024-06-01 10:15:00,908.5684140594985,963.2147047119012,957.5579272473686,1038.7751682904975
2024-06-01 10:30:00,894.217585880588,1031.4559889129655,983.1011769512056,873.3250860010583
2024-06-01 10:45:00,884.9448152205356,858.795977279286,931.2259557122477,1015.9642091585935
2024-06-01 11:00:00,826.0739004816286,940.4698411776483,989.8766780521981,1106.0982506883477
2024-06-01 11:15:00,864.0077895802646,967.1897774485363,922.0559293088501,886.7694059792252
2024-06-01 11:30:00,876.9680614520106,950.6009204022074,977.6639035139356,1038.6831429687993
2024-06-01 11:45:00,952.8561113109458,1001.0380036410436,1048.9556989051985,993.1434817251497
2024-06-01 12:00:00,917.1809144784231,860.130438220288,855.1358658891468,1108.7471824734828
2024-06-01 12:15:00,811.8479922318633,889.6508803521552,926.4229764071594,1011.6864739994131
2024-06-01 12:30:00,916.2041984697397,990.9224805617597,1098.0484332782867,1087.3576246477676
2024-06-01 12:45:00,880.7458859791842,847.8665563342992,942.2975240630914,1099.9753357300217
2024-06-01 13:00:00,866.1538999847021,998.7060704619965,818.0994310244027,1023.1943473317315
2024-06-01 13:15:00,930.5838144420434,976.9890893739148,1011.9826102602202,1089.2043024092268
2024-06-01 13:30:00,951.5499761247976,994.5151843823216,994.7673017319472,1029.571656408077
2024-06-01 13:45:00,946.5640059558099,921.8426208344177,1010.3694358850545,1077.4271331361488
2024-06-01 14:00:00,858.039123838868,980.5903062028071,1004.0170692033679,974.0944012606707
2024-06-01 14:15:00,884.5393812074393,879.6627457909527,1089.1040524303676,974.4801083423425
2024-06-01 14:30:00,916.5631715701782,925.1297034520209,950.7856742794256,956.7089001309962
2024-06-01 14:45:00,948.777256356118,952.180336416652,993.4335933798533,1071.0736472299157
2024-06-01 15:00:00,876.0412881077355,896.0750345265855,969.7118440361407,1146.5519602194233
2024-06-01 15:15:00,890.7170511668091,963.0864120820556,1047.3453843042403,1126.893662702958
2024-06-01 15:30:00,844.6832512996986,881.347566272404,1054.4280140447374,1030.7279719861615
2024-06-01 15:45:00,840.1896687959664,966.1190485901006,1026.0682483345731,1037.000553153834
2024-06-01 16:00:00,940.6262911197099,1054.5110182632368,1150.7661810077898,1115.579187873649
2024-06-01 16:15:00,967.8120014285412,874.6000616829585,1038.7313227847474,1155.4350442257203
2024-06-01 16:30:00,896.3994939209833,948.6463930234445,1087.849932431712,877.4666358952827
2024-06-01 16:45:00,950.1766448946012,852.9223365172911,938.0239585950645,1009.4415124656858
2024-06-01 17:00:00,918.0818012523818,900.022758914575,951.1252827074272,1062.464119697557
2024-06-01 17:15:00,867.7440122697437,992.1169503043668,1138.6235742450674,1046.675886495373
2024-06-01 17:30:00,918.0697802754207,924.162283892592,905.2250131448164,1044.239211452887
2024-06-01 17:45:00,976.9018283232984,994.5446083261078,1053.7494633061854,1202.476075772915
2024-06-01 18:00:00,898.2086980445024,971.3530015206054,1090.06822671237,982.960314354839
2024-06-01 18:15:00,978.2321827907003,946.1289037196004,1082.2883074714616,1000.6810169826945
2024-06-01 18:30:00,769.0127447955128,888.235244316592,888.3271814490978,973.0728792920161
2024-06-01 18:45:00,941.0951252187612,991.1292931098523,975.4433681758552,923.2326805249553
2024-06-01 19:00:00,904.3523534119086,968.2480237070897,1043.5535824201402,996.9059317976572
2024-06-01 19:15:00,885.0496324767066,858.3175755194387,1051.940955599739,973.6579672175062
2024-06-01 19:30:00,904.5880388267751,892.1284644030009,999.3694045989255,1026.4823796031246
2024-06-01 19:45:00,800.6215542699554,783.858267106918,951.2724220440087,1119.5353685316359
2024-06-01 20:00:00,889.0164056081244,868.0623916229745,980.8559674844644,995.4231918037078
2024-06-01 20:15:00,917.8556285755873,931.1974243387776,956.7237837245054,1116.84485629416
2024-06-01 20:30:00,973.8947022370758,886.6486615791384,913.0093070945636,1124.3246638607375
2024-06-01 20:45:00,874.0864890863177,900.1000042367788,979.0647418136739,1042.2175209774762
2024-06-01 21:00:00,859.5753198553406,1033.4342094545466,1129.4507396491554,1089.5542339489577
2024-06-01 21:15:00,874.9121478207732,1011.728799442284,980.4791719407439,1116.6591532277857
2024-06-01 21:30:00,945.7701058851037,908.3199087343639,894.1050513731684,1021.3947987027342
2024-06-01 21:45:00,916.4375554829842,997.612258064151,974.8926839872382,1033.0693601025696
2024-06-01 22:00:00,873.511989811648,1022.8923711742505,1120.9627744506874,1079.3187358487355
2024-06-01 22:15:00,925.6633716556678,987.1129094951453,888.4950094094592,1086.605853897737
2024-06-01 22:30:00,904.8538774674021,967.9356489825137,999.9342977163224,1045.4434254911453
2024-06-01 22:45:00,948.4322495266445,1015.8993846631042,1051.6418651506372,1110.225609606927
2024-06-01 23:00:00,864.8973453061324,996.1710787974448,920.1331405272854,1035.4245527694743
2024-06-01 23:15:00,883.6168926701116,877.2143441865553,1013.3556287318016,1093.8454613058889
2024-06-01 23:30:00,880.3945923433921,938.664064763662,936.0714989299354,1080.7235194823816
2024-06-01 23:45:00,826.824252593394,916.8758551364272,914.197071974038,999.6344498334335
2024-06-02 00:00:00,914.8060138532288,1019.1484090356247,1043.5867548784033,1159.600624933383
2024-06-02 00:15:00,913.0527636089945,915.1746769528745,1127.613826018907,1125.0195215709145
2024-06-02 00:30:00,900.2556728321231,904.8689017214094,972.9076082017485,966.1257320259457
2024-06-02 00:45:00,888.2706433312427,1011.6009244682983,1040.6527738347552,1103.4994614328998
2024-06-02 01:00:00,829.2314628974793,965.5802609559062,1033.8620058474366,1024.4793381843965
2024-06-02 01:15:00,878.9677338617321,1076.7069410378986,1012.1797025391134,1111.7644701971487
2024-06-02 01:30:00,882.8642741736616,898.2655086316126,951.7884406618556,1136.8459681898928
2024-06-02 01:45:00,859.886136538919,918.86984423204,929.0687880789432,1093.8662991435117
2024-06-02 02:00:00,891.9357144166995,1017.3180642456696,944.1970645436503,1144.3980735119278
2024-06-02 02:15:00,920.2025428407269,873.2539777243387,987.487788555738,1095.4890884542788
2024-06-02 02:30:00,994.3092950605266,1029.1815414755533,970.6496811856114,1016.6990752743538
2024-06-02 02:45:00,908.728890641592,877.5526770689257,919.5634890608035,881.7310480245176
2024-06-02 03:00:00,912.8775195361383,986.6134137926621,985.6387839898191,957.4946989835979
2024-06-02 03:15:00,896.2777042116917,839.4169384120834,955.5006125586632,1001.9719600732593
2024-06-02 03:30:00,804.0614392350479,952.7077903992988,1038.9872966536675,1088.939822296735
2024-06-02 03:45:00,898.6743062275392,867.8281706369103,972.6339378009702,948.0185364360758
2024-06-02 04:00:00,903.0115104970513,1065.5765142206892,1059.0625563886413,939.0385916091459
2024-06-02 04:15:00,1023.1621056242643,885.7021692322692,1016.0804673857746,1014.5301618068054
2024-06-02 04:30:00,890.3819517609438,900.2685794611494,965.2340139618038,1023.7072727997926
2024-06-02 04:45:00,915.0773671166806,982.1255573781724,988.5606822049914,1056.052459568992
2024-06-02 05:00:00,898.2644115147378,913.9425422661957,990.5422362003762,1149.7189467121734
2024-06-02 05:15:00,841.5660981190234,991.9972014211521,1011.6312617184254,1007.5527915881278
2024-06-02 05:30:00,957.141140725751,907.3465892800527,1025.2713501565422,1035.9936322593885
2024-06-02 05:45:00,937.5966516343387,902.7229426038467,968.4810565077213,1118.1865325679544
2024-06-02 06:00:00,939.5515973521524,948.3464776351672,983.3031962557852,974.8636095398447
2024-06-02 06:15:00,854.530627260263,876.9841695823915,1008.0048954642324,1140.5616232851276
2024-06-02 06:30:00,970.139715546805,973.781981880049,792.9985111818306,968.7266985578575
2024-06-02 06:45:00,829.907446860386,1002.6379111921854,1038.7099806649153,1013.6125289022266
2024-06-02 07:00:00,929.3428546900135,983.1797983995463,933.2396653995058,990.4640483654596
2024-06-02 07:15:00,1009.5227812904989,988.5968522826953,979.7657946281753,1173.031702013074
2024-06-02 07:30:00,850.4731837434656,834.50868680208,952.584602057857,1057.1226259413136
2024-06-02 07:45:00,871.6851135198614,922.3011352484566,1052.3945934511717,1033.294198219903
2024-06-02 08:00:00,904.982568254382,936.3760900613772,1071.7308764136815,953.0018055129326
2024-06-02 08:15:00,874.8262172941901,1037.267160307736,992.1382878437918,1141.4938322286112
2024-06-02 08:30:00,822.4668284466934,915.1215566996024,993.0436557860227,1113.6482415341447
2024-06-02 08:45:00,903.4281487403014,811.8959304325903,997.276640599865,994.3455580581044
2024-06-02 09:00:00,846.8848143136947,889.7618295801905,998.8999001661092,1050.6036768602437
2024-06-02 09:15:00,923.679621531759,910.3284069567326,1070.0704362373717,1080.067169532237
2024-06-02 09:30:00,854.0287882883099,820.6110719643408,1210.7286668703618,1075.0354754798432
2024-06-02 09:45:00,977.4967202508769,1008.1221512423525,987.9622871623047,1010.08887667345
2024-06-02 10:00:00,860.8373353831881,855.8251980688965,1039.7942379014482,1170.087045741889
2024-06-02 10:15:00,883.8969241897162,976.7612928939253,940.7277536635335,1031.2497061514646
2024-06-02 10:30:00,940.6758608684835,884.456196458208,947.1315908019241,1033.700674890171
2024-06-02 10:45:00,838.4567841783022,1040.4190620383047,928.5827965044131,1127.1564076394725
2024-06-02 11:00:00,911.3729967302065,933.4307781333107,1093.762313156455,1107.746464726278
2024-06-02 11:15:00,965.3571377141214,921.2533007248744,1049.2503582331224,1122.004308389702
2024-06-02 11:30:00,819.6258382719386,981.6952667993995,973.0581882386142,1200.4786629830671
2024-06-02 11:45:00,909.2316929266152,889.5619709287555,1014.9051862810418,995.8336543654046
2024-06-02 12:00:00,912.9941397124212,984.5327884336521,1053.513888542391,1061.17459108723
2024-06-02 12:15:00,939.0911435888655,921.0998825098104,1083.7202281233756,985.1634328385439
2024-06-02 12:30:00,838.1524644560959,914.3238892033963,1028.595295231679,1007.1802125000497
2024-06-02 12:45:00,833.9771693457861,944.7458773829632,1006.436959101641,985.8696498061524
2024-06-02 13:00:00,926.0970782808449,884.6197738407997,1092.3288944887843,1043.0914624815682
2024-06-02 13:15:00,914.8492336616594,938.5464989248,922.755428738561,1114.2001325588292
2024-06-02 13:30:00,912.5246425172938,970.3691028273564,865.4708775002056,1021.0807459502249
2024-06-02 13:45:00,917.3224104748488,811.4755160769342,1087.933665118809,1061.6358546905062
2024-06-02 14:00:00,865.9987639210755,1015.478451772256,968.5531497010843,978.432816669768
2024-06-02 14:15:00,911.6126848580502,998.958687807674,1093.5881851240888,990.2058501411658
2024-06-02 14:30:00,914.6536236649341,838.7253695260177,1134.3650652014314,939.8201591762651
2024-06-02 14:45:00,864.2824290986816,829.3740622586811,1129.7740498941178,1021.6676393596123
2024-06-02 15:00:00,993.2887255572379,1000.5143975360717,789.1502189571245,1037.0340474566362
2024-06-02 15:15:00,923.6916460455893,995.8711345109633,1056.0693739717778,1045.715047482128
2024-06-02 15:30:00,840.4348251398676,987.3820852394836,964.37584323451,988.9377574893682
2024-06-02 15:45:00,932.8276804316915,864.384571789861,954.3318716395963,1074.8223772873373
2024-06-02 16:00:00,851.2659164886339,1059.718533424609,1026.0391910282588,1032.9099125502237
2024-06-02 16:15:00,939.3542301871227,904.6999479910684,956.1339317681483,982.1697821832904
2024-06-02 16:30:00,957.9297789503702,964.368592461095,1052.4488378041121,1058.153873956362
2024-06-02 16:45:00,858.9658840824145,965.1067413103302,1092.4930729742935,1055.246654202086
2024-06-02 17:00:00,948.1688064622161,1045.5758691678413,985.8594611531659,1038.5375743301095
2024-06-02 17:15:00,920.6390463468249,957.5100379966246,1025.1267991441498,1137.3899067453106
2024-06-02 17:30:00,941.1030079997245,974.9504813404718,967.939618356192,1080.0440096427715
2024-06-02 17:45:00,994.8396491326973,945.372447352755,1032.760191602947,1260.4456073031793
2024-06-02 18:00:00,887.7305941998565,878.2040366772981,1099.205259972332,1014.5095457504316
2024-06-02 18:15:00,862.3131917821255,810.8803642137811,1028.6978729327311,1055.4748181765437
2024-06-02 18:30:00,855.5242785187238,951.9547924876391,991.6653508459327,957.2528253150814
2024-06-02 18:45:00,859.209485751728,865.2582145691133,1091.7340016500857,1010.0770430554134
2024-06-02 19:00:00,896.1449145292947,971.0106329188322,971.5160079614442,898.2866052746385
2024-06-02 19:15:00,917.0575987408322,958.9250052310493,973.246479120539,1088.4525233809863
2024-06-02 19:30:00,913.834539966501,957.4660217628416,953.5085438050902,1125.3877112902326
2024-06-02 19:45:00,941.3591624518012,886.8245228322521,890.1917476020403,1027.671753719472
2024-06-02 20:00:00,900.6500945938953,1012.192644581682,939.7964797957045,917.0937500907467
2024-06-02 20:15:00,972.6767038578658,978.4862658337769,1003.8508395707092,1221.3021789432205
2024-06-02 20:30:00,886.7671583381021,879.098013016125,1016.0441027689357,1014.7540603019023
2024-06-02 20:45:00,1036.0084583294808,1074.1128550353358,932.2633300642865,1011.4292374267308
2024-06-02 21:00:00,931.2833673882503,937.3525209449115,964.281544082128,1111.0949741579611
2024-06-02 21:15:00,857.1421221791859,869.9428099604715,867.5208879247059,971.6145586409646
2024-06-02 21:30:00,846.4553750969444,904.4988809442902,1153.0982251362059,992.0280197400568
2024-06-02 21:45:00,924.1236207621592,859.4665483060036,1102.6715362724194,1104.2208619294686
2024-06-02 22:00:00,888.8268607337075,1031.5656150612142,949.8953317513776,1153.443765664435
2024-06-02 22:15:00,935.7000247046046,1014.8268996097512,1009.6271337280963,1029.0693744706016
2024-06-02 22:30:00,923.6618812286772,994.3687744841823,938.4246847710104,935.6872640506347
2024-06-02 22:45:00,896.3585543671563,983.068514111171,1071.708668644784,1124.6852160835635
2024-06-02 23:00:00,857.6603140965798,1024.9005296489822,1045.014670634468,862.0422709736158
2024-06-02 23:15:00,824.2576387657068,935.4803472546837,908.0030868494176,1089.0768871561063
2024-06-02 23:30:00,877.674252396649,975.3597286087434,931.8113367132348,942.831217562951
2024-06-02 23:45:00,942.8199397161736,901.2865081769601,995.1274878927007,1020.6724760533593
2024-06-03 00:00:00,910.7046872065102,940.7930868535316,1096.9016069006927,1074.4507860748447
2024-06-03 00:15:00,837.7130610644006,977.0046303900434,973.4630450144325,971.9247814503719
2024-06-03 00:30:00,908.6590462925591,765.1314305734047,1091.5279490552437,1013.4320107153068
2024-06-03 00:45:00,919.2658689864419,912.817353461917,1021.7618096069965,1014.6151360102339
2024-06-03 01:00:00,855.8071281899433,959.899228386451,941.7180489737137,1040.4937713949018
2024-06-03 01:15:00,907.6862552972764,945.3490360435176,970.7323122001586,1063.2984808658275
2024-06-03 01:30:00,902.9104359222999,922.8562204552682,1044.2665446457847,1049.8400709361422
2024-06-03 01:45:00,842.8514851084689,985.3491163284486,1058.8690860965412,1052.0135145844533
2024-06-03 02:00:00,917.8893680174142,907.5372576075167,1065.2210995204318,1135.7309298722791
2024-06-03 02:15:00,928.0392263184117,876.6855524008078,1014.9878098218766,1165.2125986878339
2024-06-03 02:30:00,954.1525621587639,1021.0259663773734,1031.2046433633388,1087.4114887595754
2024-06-03 02:45:00,952.6901026017451,1012.5589115562318,1157.9603473630236,1072.705366960061
2024-06-03 03:00:00,831.1165316021454,914.0510541438425,1168.4938905676843,927.4572991489974
2024-06-03 03:15:00,853.1087480042438,945.8783258187982,1003.3161183143988,859.037040030596
2024-06-03 03:30:00,925.751763360433,1000.7593812414227,876.2369485543106,1022.2129227578394
2024-06-03 03:45:00,925.6892975456104,952.6420596038449,1009.0524146511616,1172.777834864866
2024-06-03 04:00:00,925.7523843153024,981.8124564122809,1008.1154876768338,1029.8464810804617
2024-06-03 04:15:00,1092.6365745327362,978.5340076236047,911.6286048581078,1106.937622818182
2024-06-03 04:30:00,928.5445255346583,930.8497869707115,1008.7222183120182,1033.7601563301994
2024-06-03 04:45:00,956.7782820090299,980.9554401608843,926.8623495103392,1062.5833538877841
2024-06-03 05:00:00,947.7000881746601,892.1033824385229,1026.3738763154513,998.8546722400079
2024-06-03 05:15:00,932.5695625652899,973.6564590847133,1041.647867323734,1110.4018042287385
2024-06-03 05:30:00,884.2365377679827,945.5541406152996,1036.8848601396671,1051.9415812008635
2024-06-03 05:45:00,937.9484610246634,928.3567740850845,1069.2448615586093,987.3370869262989
2024-06-03 06:00:00,861.3587392731214,875.1958478321993,1032.8546011990882,923.3181489935912
2024-06-03 06:15:00,888.1590696629995,957.8995556575514,1055.2043357705822,1111.218637151921
2024-06-03 06:30:00,875.7318226085448,952.3118166593866,1090.4351732482141,1079.8033277918646
2024-06-03 06:45:00,904.0937069693161,899.6218122706541,969.0650060917575,1066.4827135035632
2024-06-03 07:00:00,1015.7329283336754,854.187690786872,989.9270710377751,980.1445675773734
2024-06-03 07:15:00,806.6367403704126,851.3314939621124,975.1275576814501,1110.828984216856
2024-06-03 07:30:00,934.3130095187257,934.7556206264264,947.8300383921621,992.6589350915049
2024-06-03 07:45:00,819.3642064405174,968.3898583653073,979.11877334224,1122.628972035781
2024-06-03 08:00:00,876.4034067105283,1060.9982956580575,1058.4463726981955,975.1003468994095
2024-06-03 08:15:00,954.4475298483683,947.2907092969691,1050.9006095463753,950.7916641914944
2024-06-03 08:30:00,903.2140009547732,852.476836905292,881.4023566368978,1048.376450328446
2024-06-03 08:45:00,846.1127611035347,937.5849099052238,1120.082202972069,1103.1514484301204
2024-06-03 09:00:00,864.2348145370016,1025.0818939111368,1059.2949057680457,1112.993964100055
2024-06-03 09:15:00,933.9798874467338,909.0322634899252,1015.9335954737776,1065.3699071994477
2024-06-03 09:30:00,863.4816684141432,1017.1162146440535,903.3164904651455,1142.0677468364313
2024-06-03 09:45:00,910.8229294790988,960.5434827820998,917.0268431631689,1071.6234980194308
2024-06-03 10:00:00,902.2785919951907,988.8128932712514,1105.2111972924563,1057.4197518940264
2024-06-03 10:15:00,867.4199826197091,1061.5313598922426,1070.3144421178902,863.0261550779237
2024-06-03 10:30:00,1007.1972044662663,839.7641655579035,1079.0052893251777,966.6599339278821
2024-06-03 10:45:00,931.6959511159006,1003.7902509804943,990.7163468208885,1134.6602339243439
2024-06-03 11:00:00,798.7428706671196,944.317932927121,1091.4626105466464,974.5724608481731
2024-06-03 11:15:00,909.3227157384714,893.0491679987821,904.1274718194746,1027.3214897921575
2024-06-03 11:30:00,866.9106767615806,943.9619217846135,913.6622933513465,1017.7626317525851
2024-06-03 11:45:00,942.6216667398112,1051.4582565890926,1070.6066962025643,967.0980793349918
2024-06-03 12:00:00,860.373963078365,1030.0967587853393,935.7669693317375,1000.165696742389
2024-06-03 12:15:00,894.2631779266551,829.9571323285218,997.2083803794259,1046.159252627973
2024-06-03 12:30:00,925.2493639490228,903.80961763905,875.753420661971,956.2110278602436
2024-06-03 12:45:00,943.2877597085061,1006.5736541341621,800.8948353692173,1021.4837737329432
2024-06-03 13:00:00,839.9851796472112,948.695355333018,928.4888551163182,993.6374322225513
2024-06-03 13:15:00,883.2749382079526,948.9191996073661,973.4822546174261,1058.0492462387174
2024-06-03 13:30:00,876.2527344419522,855.900412652441,935.2601374908382,1120.819239945166
2024-06-03 13:45:00,867.3335383713144,905.2713894620583,1043.432528600622,1159.882962831037
2024-06-03 14:00:00,988.2727120140548,868.5076551779651,1070.7627765197635,1056.8514759619939
2024-06-03 14:15:00,920.2490855480478,850.8009513151103,1042.7061545132888,969.1206615693765
2024-06-03 14:30:00,836.9558022832477,874.5357209961484,919.0418774307687,1163.2288464262008
2024-06-03 14:45:00,945.8930973527388,894.3141345532197,1036.7321601602573,1081.2550629725665
2024-06-03 15:00:00,1006.1078098506316,904.3331918655147,914.0237933662909,1004.7412199315501
2024-06-03 15:15:00,951.6232630275573,899.4722166763745,1130.4299368848785,1023.3216800269405
2024-06-03 15:30:00,824.0315017022994,1011.227364405056,1003.4163553247308,996.5990374620494
2024-06-03 15:45:00,875.7882963566874,895.5713476987785,940.0891383154598,1107.8903384065302
2024-06-03 16:00:00,963.3455574593312,1035.571081531138,1003.7021907922427,1128.4742174016892
2024-06-03 16:15:00,864.616526719061,920.9614473446625,1011.7746826265975,1076.5840869299614
2024-06-03 16:30:00,922.1909714073114,976.3519195850552,1049.5265398160784,1137.4687850106054
2024-06-03 16:45:00,938.7317026714668,978.268584883932,867.8375212400051,1044.8765720267472
2024-06-03 17:00:00,853.6534764210959,896.1293947524322,951.2686784176041,1238.0272576703292
2024-06-03 17:15:00,897.02373219691,930.314566099538,1033.7108355082623,1039.804907333338
2024-06-03 17:30:00,737.9366329965463,919.8233697835788,1054.5156194675978,895.2891929614609
2024-06-03 17:45:00,848.7806179332855,972.3464427686497,1228.9344650196372,1123.1293971547018
2024-06-03 18:00:00,887.3715924303419,942.2693306349294,1096.48467007769,1017.8083857400951
2024-06-03 18:15:00,837.6108409017576,905.0961035631811,951.7932240937901,1135.8922788482068
2024-06-03 18:30:00,981.6205651965818,957.1434973195586,1124.1977360617493,1073.4291171462676
2024-06-03 18:45:00,828.4929311019683,970.3769649877976,1040.5950204735261,995.2623083109974
2024-06-03 19:00:00,877.9977756651508,1061.0026807125553,1095.6545509998966,1042.2072155994913
2024-06-03 19:15:00,906.5370288643046,954.0875873657541,1032.6729524053544,932.9706912264152
2024-06-03 19:30:00,972.0636644533058,950.6005008085124,1100.5954458997173,988.964006741713
2024-06-03 19:45:00,828.206892441028,975.7039166276002,1075.8003382897655,1076.1154241121071
2024-06-03 20:00:00,958.158187607748,893.0358582402284,1038.6605911972592,1110.8544554212665
2024-06-03 20:15:00,900.5116530509794,846.4694239378705,969.3166642226292,1113.3280669339676
2024-06-03 20:30:00,850.9245674476025,931.2738744967506,969.0918679103476,1000.2728536082196
2024-06-03 20:45:00,923.1051737131636,1014.3259458786645,933.5028439075712,1135.584372895381
2024-06-03 21:00:00,909.9529847786735,1024.0131027901214,994.7929065982603,1051.9885459370769
2024-06-03 21:15:00,869.9891561420602,837.2369176561114,1077.5057161366854,1097.1386124016
2024-06-03 21:30:00,903.490104249501,989.964768829608,1040.6723522594825,1135.926238480115
2024-06-03 21:45:00,880.734320156912,818.9121198903404,945.7435705585195,1069.674413998922
2024-06-03 22:00:00,905.6758672625624,977.5508332899551,1067.7684053186929,976.1990276583824
2024-06-03 22:15:00,933.1065337260524,973.9615587737993,917.6771967341531,1144.4578024084558
2024-06-03 22:30:00,979.3008408072676,846.5611982290674,1023.2701112981662,1084.8052473132277
2024-06-03 22:45:00,838.1092250586576,1010.0027685879012,1097.6386587515026,1083.3002200672356
2024-06-03 23:00:00,1006.6516687328133,1054.6301540774552,917.6739594772039,954.2339910887704
2024-06-03 23:15:00,802.395610023875,946.2511801398514,1011.9361376048023,1145.5596996810577
2024-06-03 23:30:00,892.4107452482208,958.4599924986178,951.0959985322586,1084.2152006504948
2024-06-03 23:45:00,929.4158603242288,1038.7469721792143,1113.9860932661893,941.7810539290292
2024-06-04 00:00:00,914.0495933867517,882.4200779547211,1157.4745180193295,1032.7473902623367
2024-06-04 00:15:00,868.8650240089703,883.9353525426264,1038.8706278390707,1043.7572060823911
2024-06-04 00:30:00,889.5938874821362,899.636989764848,1061.4750566450223,1054.32205886008
2024-06-04 00:45:00,875.3499532670584,952.2249262586596,1095.6443370561537,1033.7195630040615
2024-06-04 01:00:00,870.5317621527894,952.0649506557488,1053.5446619462437,1051.1030941305457
2024-06-04 01:15:00,942.4801048510512,916.8025834831848,942.3636730094004,1126.3062403107929
2024-06-04 01:30:00,917.8507742982524,931.9711753125478,968.8620099243402,1044.5415218369562
2024-06-04 01:45:00,865.3545202369673,917.6259059029549,968.3620213633714,1005.6474850636013
2024-06-04 02:00:00,944.9799937716625,920.4919993171633,878.6970537154128,1061.979887023726
2024-06-04 02:15:00,915.3649760438304,903.8887123832848,1068.4506589444627,1137.8399072729806
2024-06-04 02:30:00,940.643105941948,904.3736156915489,912.3787302485723,1109.4416853944372
2024-06-04 02:45:00,931.4814420961806,829.943369904344,1058.0023959228213,864.7098697509878
2024-06-04 03:00:00,858.5502494538964,936.579494337321,949.1190361098637,945.8329264185134
2024-06-04 03:15:00,871.9909479901515,832.6652406669639,984.4395237555111,906.0711717393816
2024-06-04 03:30:00,937.3646802561631,995.0335471224453,1039.0672471205155,1084.3483626474099
