DATE,FAN,DAMPER,VELOCITY,AIR_FLOW
2024-06-19,SAF09,77.85837392986548,19.647236162659457,58614.71959845241
2024-06-19,CB,83.46575534407188,21.39652887162875,50712.82653216363
2024-06-20,SAF02,72.30716989590769,23.6995893377043,55086.80167323241
2024-06-20,SAF03,72.28107276256466,20.433484883751483,57114.235100996884
2024-06-20,SAF04,83.63139934153932,19.24982259106347,59675.38159949481
2024-06-20,SAF05,71.5435644098254,22.177980058179692,59441.331560881204
2024-06-20,SAF06,85.2551980533948,18.915184387284263,58480.86458496212
2024-06-20,SAF07,72.84064276874852,20.437057470733947,55462.81041631453
2024-06-20,SAF08,71.41377919196472,21.101560282054866,57906.43176891437
2024-06-20,SAF09,79.56813647846079,24.502192607014145,50866.38796999748
2024-06-20,CB,78.1042881867836,22.757452975153484,51617.964667072665
2024-06-21,SAF02,83.39777831112649,24.039808782906924,59290.93475371899
2024-06-21,SAF03,86.81304656279138,24.286958960650896,55204.62035960409
2024-06-21,SAF04,87.2522799486802,19.648870945364106,54328.89103994227
2024-06-21,SAF05,79.99302261848848,21.91738231118037,52348.998784801406
2024-06-21,SAF06,83.25785015264661,18.333557602736605,52010.22563376122
2024-06-21,SAF07,86.27283749023717,19.36154946165778,55112.44648830153
2024-06-21,SAF08,77.84730655704168,22.448567590018335,53516.82751128105
2024-06-21,SAF09,82.6903680825685,19.277550458634618,53890.61379541815
2024-06-21,CB,80.44896742788141,20.677803311580018,55176.663176983275
2024-06-22,SAF02,80.84188669093851,18.154911051461898,55888.41329285652
2024-06-22,SAF03,78.34159513352834,19.670071395903523,50252.44199108046
2024-06-22,SAF04,73.72831446104742,19.001842464445275,59987.68280182747
2024-06-22,SAF05,70.27041042088166,19.411992831852025,54091.655363068996
2024-06-22,SAF06,86.28425225850292,19.966393964680844,58737.24430842155
2024-06-22,SAF07,82.37583728959984,21.922201285135564,52348.62446001047
2024-06-22,SAF08,74.44231770226418,23.61206436610944,52648.64505395388
2024-06-22,SAF09,83.64429907671528,19.511439790065086,54722.71504168838
2024-06-22,CB,78.99149012923507,19.235811281887806,58278.33172446044
2024-06-23,SAF02,74.55338993352419,19.227969038605814,51438.80499044348
2024-06-23,SAF03,78.15279766758692,23.066541231600084,55033.03457961244
2024-06-23,SAF04,75.56643037111085,21.99404435823931,52600.294512346605
2024-06-23,SAF05,79.97491923320695,20.91611448071889,58759.96113761974
2024-06-23,SAF06,82.21487987732556,23.102541358041247,57608.52986920979
2024-06-23,SAF07,88.79776990342442,23.11673794700768,58721.53438374237
2024-06-23,SAF08,80.21519798252973,18.989164868474216,53093.75129861973
2024-06-23,SAF09,83.58092777003779,19.217029210831512,59165.55550061622
2024-06-23,CB,71.70944761961405,24.944943385715938,58290.101390005984
2024-06-24,SAF02,82.2343640777978,18.733717437195583,59099.78297852546
2024-06-24,SAF03,78.32896246316558,18.527140771251574,55011.80477630014
2024-06-24,SAF04,81.79049414387751,21.54317077794682,57511.6157554695
2024-06-24,SAF05,81.99597783897218,21.92915022422982,50623.98554852407
2024-06-24,SAF06,70.38825968280001,19.4549909652611,53940.36492132965
2024-06-24,SAF07,73.53990114295355,19.02614440744327,52686.88185346943
2024-06-24,SAF08,76.04263519187415,23.803439377912646,51856.78411155224
2024-06-24,SAF09,77.18785846267546,19.81294193083495,53897.08425764188
2024-06-24,CB,74.65138700563605,18.93695191909771,57037.37487724979
2024-06-25,SAF02,84.12122435634953,19.256143683922158,58956.509169020064
2024-06-25,SAF03,72.03817364580381,20.20761670899902,53483.067992188975
2024-06-25,SAF04,72.92011951209396,18.35129224091773,50963.34609332319
2024-06-25,SAF05,82.36998734848059,22.04928322369738,57773.155113589404
2024-06-25,SAF06,73.71810563902531,24.526406253525607,54425.89761716145
2024-06-25,SAF07,77.22983078607956,18.597411229702463,56651.01732273637
2024-06-25,SAF08,76.7650319359918,22.9161753946604,57806.95295195002
2024-06-25,SAF09,71.36992475719497,18.02950133999081,53989.80328243153
2024-06-25,CB,85.498287522662,20.073210096602928,55928.884281461455
2024-06-26,SAF02,76.49979634266288,18.743678737976897,51992.946384926254
2024-06-26,SAF03,78.50464648397198,23.693426251790306,50046.53162876833
2024-06-26,SAF04,84.70893382286609,20.38718361255219,54642.89272753203
2024-06-26,SAF05,86.87668176724625,22.489857569521174,54061.04269587365
2024-06-26,SAF06,84.87741743100075,24.34732302067603,54789.02519238719
2024-06-26,SAF07,89.52333952191434,18.654512879135115,50857.170910551904
2024-06-26,SAF08,88.25133769162167,18.942254003945624,50038.18791013021
2024-06-26,SAF09,73.10086834330984,23.157728590171438,51186.801611106916
2024-06-26,CB,84.19644968021926,21.761365203869516,59733.76552757733
2024-06-27,SAF02,76.59232511020096,20.554618708957587,50542.18968564866
2024-06-27,SAF03,78.21579619307244,19.521185696336758,55802.985705067236
2024-06-27,SAF04,83.28827185298836,21.56010543839289,59968.95834101115
2024-06-27,SAF05,85.75536386122569,24.789579545315533,54581.265738773516
2024-06-27,SAF06,84.74828747959656,20.943632785541073,58740.07235174376
2024-06-27,SAF07,77.10388908088983,22.330637384751395,57522.35238108498
2024-06-27,SAF08,71.50455503784794,24.705227450867138,53790.92447446198
2024-06-27,SAF09,86.49482003039992,22.09711018278997,54059.730474758304
2024-06-27,CB,84.81279703733085,18.965381282427764,53782.387619818655
2024-06-28,SAF02,89.66882903968511,22.004705555473908,55733.51366765583
2024-06-28,SAF03,85.97410341314378,22.803976414568627,58475.46281585966
2024-06-28,SAF04,74.68993029748087,22.666404262421374,57379.52346123198
2024-06-28,SAF05,73.94204376449713,22.759081682291562,59738.3511927037
2024-06-28,SAF06,75.9351570318785,18.725109785504213,54180.9123870233
2024-06-28,SAF07,78.59650436006962,18.837486285583374,54679.18026964183
2024-06-28,SAF08,85.2790026771392,22.957416633552135,52734.13830607491
2024-06-28,SAF09,73.62212779300296,18.691356040574025,51859.29869709366
2024-06-28,CB,76.03037269878234,24.76943865060776,51077.14688853052
2024-06-29,SAF02,84.33237922101596,22.13242424197356,54795.73370455198
2024-06-29,SAF03,89.46573890942543,18.64851026741468,57325.80847098494
2024-06-29,SAF04,86.04440356529886,22.03437742738268,59167.60245208252
2024-06-29,SAF05,75.1474726861353,19.42801734602227,54537.01342095905
2024-06-29,SAF06,72.01871961820945,22.631448635731623,55909.21364189041
2024-06-29,SAF07,77.30707206434744,19.654872798183497,55595.18533400654
2024-06-29,SAF08,70.2948377290542,23.14879212856684,52351.500404498845
2024-06-29,SAF09,79.47910384850525,18.17076994544972,53140.72841460038
2024-06-29,CB,84.72094341456528,20.25837904671608,59652.67667305378
2024-06-30,SAF02,76.35654325041003,20.985427596591812,52017.56700759407
2024-06-30,SAF03,83.44156037404635,20.06329827736009,52251.72922502744
2024-06-30,SAF04,83.9354623018944,24.741264943368293,56054.45643318507
2024-06-30,SAF05,89.27306691300659,24.763816881563905,58938.24666738469
2024-06-30,SAF06,77.61434141251942,24.508362976050762,51955.96193967017
2024-06-30,SAF07,76.9647351296532,21.12367664573735,50851.14178818268
2024-06-30,SAF08,77.17040954107527,19.823279999624624,59910.52450322933
2024-06-30,SAF09,74.86216171633995,22.472533296319202,55059.090625123186
2024-06-30,CB,87.98912780975917,20.265527398279712,51077.52378916477
2024-07-01,SAF02,86.01624554547176,21.811573415995447,59639.19640636012
2024-07-01,SAF03,83.78675470859447,19.029812300415635,53980.59807144443
2024-07-01,SAF04,80.7880772848355,21.98728303332734,56449.68238412347
2024-07-01,SAF05,88.04674040166024,19.78295059045362,57724.95586805464
2024-07-01,SAF06,83.75499517344757,19.216069478576955,55122.21984052582
2024-07-01,SAF07,76.07279872098142,21.226030378263257,56742.81355415704
2024-07-01,SAF08,78.3523891229784,24.679070888510637,59801.03195458496
2024-07-01,SAF09,85.13055362763838,22.646672274998078,55142.26518361689
2024-07-01,CB,71.7055512111217,23.20486348295187,53691.472779321
2024-07-02,SAF02,75.86674267007739,22.235327827694405,51067.78367759891
2024-07-02,SAF03,76.04874898824737,19.741646938827312,54182.297836148144
2024-07-02,SAF04,71.9962619543535,19.51889339420585,55172.95069741834
2024-07-02,SAF05,78.67236869200752,23.506845321962665,54142.7398075123
2024-07-02,SAF06,83.84663690489337,23.94092032091475,50817.34660499365
2024-07-02,SAF07,72.00934058865107,23.782238275378457,53187.1737742949
2024-07-02,SAF08,74.82015151180578,21.168726546866207,50198.38604957609
2024-07-02,SAF09,85.046815822749,23.552993400844475,58312.227818140826
2024-07-02,CB,77.65106506192983,18.547593689630745,54981.557332038516
2024-07-03,SAF02,75.19323177395506,18.028428367698417,56054.749395913714
2024-07-03,SAF03,88.28831402278325,20.624088240733915,52393.40005849211
2024-07-03,SAF04,71.56208145232196,18.756120832070767,57894.34891407549
2024-07-03,SAF05,86.30603697387745,22.16368989734381,58562.64688077634
2024-07-03,SAF06,83.260913146655,20.71508950257713,57696.1333640703
2024-07-03,SAF07,72.80853524614517,22.158567644531196,54463.04343536161
2024-07-03,SAF08,72.81619188994881,18.36836724661265,50890.72887261296
2024-07-03,SAF09,78.60065701152433,22.28999931639165,50651.836888183716
2024-07-03,CB,85.11824398901095,18.739997465268043,53770.14181680002
2024-07-04,SAF02,78.87579717516212,24.479275563339264,56328.073103149596
2024-07-04,SAF03,76.27043303003737,22.82664177978066,55581.997289145496
2024-07-04,SAF04,83.80498010782105,21.43979496324061,52584.871948828826
2024-07-04,SAF05,87.77300384329777,24.184575593614177,56075.32827710112
2024-07-04,SAF06,72.87640804621387,20.545355077174612,52467.63124145734
2024-07-04,SAF07,72.41364888147281,24.821491363228272,53262.03955704395
2024-07-04,SAF08,70.02421353168737,20.737642391513983,51028.06906658831
2024-07-04,SAF09,72.24389021023514,22.94201581655295,55415.02020103315
2024-07-04,CB,84.66362534501793,24.513632803432444,50488.62973054457
2024-07-05,SAF02,82.06011427537294,21.262401423453554,58453.96849353885
2024-07-05,SAF03,79.53533162717518,19.969391304402496,54400.071607393416
2024-07-05,SAF04,86.3704904301399,22.425789508237795,55818.71876822953
2024-07-05,SAF05,71.78024981290082,18.906701292771768,59337.495242065095
2024-07-05,SAF06,85.04818455305828,22.315586421403577,53923.17073021988
2024-07-05,SAF07,78.17371020871751,23.118695366334634,52180.682309676165
2024-07-05,SAF08,76.60178253744927,20.25489708873068,55070.91423539334
2024-07-05,SAF09,80.45700612456257,19.328804566049598,59405.49963788118
2024-07-05,CB,72.97137880589696,22.33764522479479,54275.00199423671
2024-07-06,SAF02,80.23484874012863,24.25828199655425,58596.25468467755
2024-07-06,SAF03,74.05345811448645,20.51252759807162,56992.80058466848
2024-07-06,SAF04,83.42287963103716,22.32314741650705,51080.71288998798
2024-07-06,SAF05,82.12947122204925,24.1742936628055,54661.3730795155
2024-07-06,SAF06,74.94467832330561,20.533806142082057,59311.725153908774
2024-07-06,SAF07,84.07226216805644,22.602644019045186,51480.29738230699
2024-07-06,SAF08,76.68208982238555,22.530074670042996,59882.50659925989
2024-07-06,SAF09,74.53164405938064,22.846205263204116,51961.48130453628
2024-07-06,CB,78.10492115864685,21.51812982172719,50969.534894587625
2024-07-07,SAF02,79.22917750662423,18.811122534837523,58076.3551173523
2024-07-07,SAF03,77.41828767377352,19.485271601054244,56369.211401231034
2024-07-07,SAF04,81.93937745055311,20.329866323096123,59772.302075868254
2024-07-07,SAF05,82.10990120013724,24.476721134670928,58067.88668391533
2024-07-07,SAF06,78.49982480190376,21.976840933036886,56153.355116910156
2024-07-07,SAF07,80.05105581558352,22.601265198731916,56069.16459379116
2024-07-07,SAF08,80.7623786349603,19.648302484099332,58021.17698350095
2024-07-07,SAF09,82.13479914869905,23.11710374975221,57038.77919543304
2024-07-07,CB,80.41018789016087,20.276896691779523,56278.72253035862
2024-07-08,SAF02,72.42801807026177,22.062711018552097,57008.08181112908
2024-07-08,SAF03,85.37462139371713,20.094420950014957,52193.389690306074
2024-07-08,SAF04,76.24463616268271,21.96180763791275,51187.1309774599
2024-07-08,SAF05,73.17777170399937,18.49859459320874,52524.33279976412
2024-07-08,SAF06,84.44420574205986,24.851558626587526,50331.74943773403
2024-07-08,SAF07,78.02759609559354,23.89844094012404,51470.321812576185
2024-07-08,SAF08,88.1955990407773,21.85172080008531,59520.74023788638
2024-07-08,SAF09,79.89247057761276,18.23095891747373,50225.90130183673
2024-07-08,CB,85.56037342102167,19.11219035992153,56697.34580008496
2024-07-09,SAF02,79.69771498987359,22.835096502726486,59918.15536681771
2024-07-09,SAF03,85.8054293721517,19.407419790158144,52514.87597233828
2024-07-09,SAF04,79.23767066463915,20.662517752777347,58135.06117462216
2024-07-09,SAF05,86.2874198304809,18.349944902606914,54527.77138273073
2024-07-09,SAF06,89.29172957821201,24.17067597874208,55703.38575630851
2024-07-09,SAF07,82.15320356018867,20.243300576049297,56671.01537024701
2024-07-09,SAF08,70.00925475102349,18.1971129683153,57039.930645792985
2024-07-09,SAF09,77.07271870472334,23.718935130264242,59101.5579624815
2024-07-09,CB,82.42917863291953,19.9806183886662,54876.656544922414
2024-07-10,SAF02,86.53128159046149,24.76395196914116,52804.902043239126
2024-07-10,SAF03,86.09491920592473,18.717815283968033,57263.899597656375
2024-07-10,SAF04,75.43892161821478,22.984997154645697,50625.44349573736
2024-07-10,SAF05,70.99743746420353,19.070580482074075,51515.45249962495
2024-07-10,SAF06,71.05297425203563,19.00476279676317,53177.09558368033
2024-07-10,SAF07,85.14126028120427,19.474257374758214,50283.799618808385
2024-07-10,SAF08,73.586731938294,22.81779120483454,50447.624032499276
2024-07-10,SAF09,85.6609496081002,18.655674130670374,54412.0524269875
2024-07-10,CB,88.05753270900868,23.802779405719782,54457.66852620874
2024-07-11,SAF02,82.33801164808719,18.383698478028588,53474.35288125407
2024-07-11,SAF03,77.40288068681977,18.885837627086527,54815.83591580526
2024-07-11,SAF04,73.75578294608367,22.32623323943765,52524.544567853
2024-07-11,SAF05,89.20346690941706,21.461748923469514,54800.891481507344
2024-07-11,SAF06,85.39976213767504,20.19315717099014,59282.63511837913
2024-07-11,SAF07,75.6639677708675,18.954818917608673,53821.75670801777
2024-07-11,SAF08,73.91160491268886,23.76339975449895,52456.31491965356
2024-07-11,SAF09,87.97516805691674,22.44184234668851,55440.366409094946
2024-07-11,CB,76.15077568356921,23.11211450446829,54143.78019740058
2024-07-12,SAF02,71.32419997017561,24.432409616517283,52071.765267323295
2024-07-12,SAF03,75.81912078879084,19.398811888276644,50530.6778519715
2024-07-12,SAF04,72.75755275705284,18.624369587445074,50411.42591219464
2024-07-12,SAF05,78.44478067675952,18.343246935599396,56618.254391175324
2024-07-12,SAF06,85.79733539442387,22.630366891651608,57393.30658785597
2024-07-12,SAF07,86.09087222541203,18.28714203394521,53661.403331072856
2024-07-12,SAF08,84.88542118161453,19.701603473134185,59953.56904645696
2024-07-12,SAF09,88.54524462411632,18.83131220755231,54853.24544331804
2024-07-12,CB,79.68061830688823,24.188734072274016,59807.87055153044
2024-07-13,SAF02,74.07780338595887,23.02805335678819,56514.08443106134
2024-07-13,SAF03,88.70579820140327,22.96071186969709,50424.72019472102
2024-07-13,SAF04,85.16219388001295,23.83976748895604,59160.24539276096
2024-07-13,SAF05,72.2206123988402,23.037979325090866,51518.597515819
2024-07-13,SAF06,89.52107222376353,22.378874309022233,55313.17540702243
2024-07-13,SAF07,71.84044358146794,20.680341338319842,50168.7223378248
2024-07-13,SAF08,78.67666731255522,19.31844919162124,51649.621349691064
2024-07-13,SAF09,74.39483300850222,21.696591038259143,53762.090315022
2024-07-13,CB,89.82803473394608,22.66062958275668,51134.91286897372
2024-07-14,SAF02,71.69912214002267,23.639076767625934,50272.731672527436
2024-07-14,SAF03,86.04844718399326,24.503265398928686,51542.51448254596
